DRUG,DOSE,ID,OBS,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YNAME,MDV,STUDY,SPECIES,SEX
Controls,0,5062,12.9,96,hours,0,0,.,.,0.2008,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5062,14.2,168,hours,0,0,.,.,0.2008,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5062,14.7,240,hours,0,0,.,.,0.2008,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5062,14.1,312,hours,0,0,.,.,0.2008,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5062,14.1,384,hours,0,0,.,.,0.2008,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5062,9.9,552,hours,0,0,.,.,0.2008,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5063,14.1,-48,hours,0,0,.,.,0.1965,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5063,13.8,24,hours,0,0,.,.,0.1965,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5063,14.6,96,hours,0,0,.,.,0.1965,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5063,15.2,168,hours,0,0,.,.,0.1965,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5063,14.8,240,hours,0,0,.,.,0.1965,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5063,15.1,312,hours,0,0,.,.,0.1965,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5063,14.5,384,hours,0,0,.,.,0.1965,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5063,15.9,552,hours,0,0,.,.,0.1965,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5064,13.5,-48,hours,0,0,.,.,0.2028,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5064,13.6,24,hours,0,0,.,.,0.2028,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5064,14.1,96,hours,0,0,.,.,0.2028,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5064,14.9,168,hours,0,0,.,.,0.2028,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5064,14.4,240,hours,0,0,.,.,0.2028,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5064,14.2,312,hours,0,0,.,.,0.2028,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5064,14.2,384,hours,0,0,.,.,0.2028,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5064,15.8,552,hours,0,0,.,.,0.2028,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5065,14.7,-48,hours,0,0,.,.,0.213,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5065,15.1,48,hours,0,0,.,.,0.213,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5065,14,120,hours,0,0,.,.,0.213,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5065,14.7,192,hours,0,0,.,.,0.213,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5065,14.7,264,hours,0,0,.,.,0.213,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5065,15.2,336,hours,0,0,.,.,0.213,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5065,15.3,432,hours,0,0,.,.,0.213,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5065,16.2,552,hours,0,0,.,.,0.213,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5066,13.4,-48,hours,0,0,.,.,0.1982,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5066,13.7,48,hours,0,0,.,.,0.1982,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5066,13.2,120,hours,0,0,.,.,0.1982,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5066,13.9,192,hours,0,0,.,.,0.1982,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5066,13.6,264,hours,0,0,.,.,0.1982,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5066,13.8,336,hours,0,0,.,.,0.1982,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5066,14.2,432,hours,0,0,.,.,0.1982,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5066,15.3,552,hours,0,0,.,.,0.1982,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5067,14.4,-48,hours,0,0,.,.,0.1973,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5067,12.9,48,hours,0,0,.,.,0.1973,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5067,12.9,120,hours,0,0,.,.,0.1973,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5067,14.6,192,hours,0,0,.,.,0.1973,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5067,14.7,264,hours,0,0,.,.,0.1973,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5067,14.8,336,hours,0,0,.,.,0.1973,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5067,15,432,hours,0,0,.,.,0.1973,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5067,15.9,552,hours,0,0,.,.,0.1973,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5068,13.6,-48,hours,0,0,.,.,0.1921,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5068,14,48,hours,0,0,.,.,0.1921,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5068,13.8,120,hours,0,0,.,.,0.1921,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5068,14.6,192,hours,0,0,.,.,0.1921,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5068,13.9,264,hours,0,0,.,.,0.1921,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5068,14.4,336,hours,0,0,.,.,0.1921,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5068,14.3,432,hours,0,0,.,.,0.1921,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5068,13.3,552,hours,0,0,.,.,0.1921,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5069,13.7,-48,hours,0,0,.,.,0.1969,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5069,13.9,72,hours,0,0,.,.,0.1969,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5069,14,144,hours,0,0,.,.,0.1969,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5069,14.1,216,hours,0,0,.,.,0.1969,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5069,14.3,288,hours,0,0,.,.,0.1969,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5069,14.3,360,hours,0,0,.,.,0.1969,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5069,15.7,480,hours,0,0,.,.,0.1969,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5069,15.4,552,hours,0,0,.,.,0.1969,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5070,13.6,-48,hours,0,0,.,.,0.1994,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5070,13.8,72,hours,0,0,.,.,0.1994,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5070,13.6,144,hours,0,0,.,.,0.1994,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5070,13.3,216,hours,0,0,.,.,0.1994,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5070,.,288,hours,0,0,.,.,0.1994,g/dL,3,Hemoglobin,1,0470-2008,Rat,Male
Controls,0,5070,14.6,360,hours,0,0,.,.,0.1994,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5070,15,480,hours,0,0,.,.,0.1994,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5070,14.6,552,hours,0,0,.,.,0.1994,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5071,12.4,-48,hours,0,0,.,.,0.1862,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5071,12.6,72,hours,0,0,.,.,0.1862,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5071,13.2,144,hours,0,0,.,.,0.1862,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5071,13.7,216,hours,0,0,.,.,0.1862,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5071,13.3,288,hours,0,0,.,.,0.1862,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5071,14,360,hours,0,0,.,.,0.1862,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5071,14.3,480,hours,0,0,.,.,0.1862,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5071,14.7,552,hours,0,0,.,.,0.1862,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5072,13.5,-48,hours,0,0,.,.,0.2062,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5072,12.9,72,hours,0,0,.,.,0.2062,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5072,13.5,144,hours,0,0,.,.,0.2062,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5072,14.3,216,hours,0,0,.,.,0.2062,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5072,13.2,288,hours,0,0,.,.,0.2062,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5072,13.5,360,hours,0,0,.,.,0.2062,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5072,14.4,480,hours,0,0,.,.,0.2062,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Controls,0,5072,13.7,552,hours,0,0,.,.,0.2062,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5073,13.8,-48,hours,0,0,.,.,0.2132,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5073,13.9,24,hours,0,0,.,.,0.2132,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5073,14.6,96,hours,0,0,.,.,0.2132,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5073,15,168,hours,0,0,.,.,0.2132,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5073,14.2,240,hours,0,0,.,.,0.2132,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5073,14.3,312,hours,0,0,.,.,0.2132,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5073,14.2,384,hours,0,0,.,.,0.2132,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5073,15.2,552,hours,0,0,.,.,0.2132,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5074,13.5,-48,hours,0,0,.,.,0.1805,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5074,13.2,24,hours,0,0,.,.,0.1805,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5074,13.7,96,hours,0,0,.,.,0.1805,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5074,14.1,168,hours,0,0,.,.,0.1805,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5074,13.5,240,hours,0,0,.,.,0.1805,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5074,14.1,312,hours,0,0,.,.,0.1805,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5074,13.6,384,hours,0,0,.,.,0.1805,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5074,14.7,552,hours,0,0,.,.,0.1805,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5075,13.8,-48,hours,0,0,.,.,0.1872,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5075,13,24,hours,0,0,.,.,0.1872,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5075,13.2,96,hours,0,0,.,.,0.1872,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5075,14.4,168,hours,0,0,.,.,0.1872,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5075,13.4,240,hours,0,0,.,.,0.1872,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5075,13.7,312,hours,0,0,.,.,0.1872,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5075,13.6,384,hours,0,0,.,.,0.1872,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5075,14.7,552,hours,0,0,.,.,0.1872,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5076,14,-48,hours,0,0,.,.,0.1841,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5076,13.6,24,hours,0,0,.,.,0.1841,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5076,14.4,96,hours,0,0,.,.,0.1841,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5076,15.2,168,hours,0,0,.,.,0.1841,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5076,13.5,240,hours,0,0,.,.,0.1841,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5076,14.4,312,hours,0,0,.,.,0.1841,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5076,14.6,384,hours,0,0,.,.,0.1841,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5076,15.7,552,hours,0,0,.,.,0.1841,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5077,13.9,-48,hours,0,0,.,.,0.189,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5077,14,48,hours,0,0,.,.,0.189,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5077,13.8,120,hours,0,0,.,.,0.189,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5077,14.7,192,hours,0,0,.,.,0.189,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5077,14.3,264,hours,0,0,.,.,0.189,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5077,14.1,336,hours,0,0,.,.,0.189,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5077,14.4,432,hours,0,0,.,.,0.189,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5077,15.3,552,hours,0,0,.,.,0.189,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5078,13.7,-48,hours,0,0,.,.,0.1943,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5078,13.9,48,hours,0,0,.,.,0.1943,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5078,14,120,hours,0,0,.,.,0.1943,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5078,14.9,192,hours,0,0,.,.,0.1943,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5078,14,264,hours,0,0,.,.,0.1943,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5078,14.8,336,hours,0,0,.,.,0.1943,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5078,14.5,432,hours,0,0,.,.,0.1943,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5078,15.8,552,hours,0,0,.,.,0.1943,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5079,14.4,-48,hours,0,0,.,.,0.1954,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5079,14.2,48,hours,0,0,.,.,0.1954,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5079,13.9,120,hours,0,0,.,.,0.1954,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5079,14.4,192,hours,0,0,.,.,0.1954,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5079,14.1,264,hours,0,0,.,.,0.1954,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5079,14.8,336,hours,0,0,.,.,0.1954,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5079,14.9,432,hours,0,0,.,.,0.1954,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5079,15.5,552,hours,0,0,.,.,0.1954,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5080,13.9,-48,hours,0,0,.,.,0.1955,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5080,14.1,48,hours,0,0,.,.,0.1955,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5080,13.9,120,hours,0,0,.,.,0.1955,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5080,14.5,192,hours,0,0,.,.,0.1955,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5080,13.4,264,hours,0,0,.,.,0.1955,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5080,14.1,336,hours,0,0,.,.,0.1955,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5080,13.5,432,hours,0,0,.,.,0.1955,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5080,14.9,552,hours,0,0,.,.,0.1955,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5081,12.7,-48,hours,0,0,.,.,0.2049,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5081,13.3,72,hours,0,0,.,.,0.2049,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5081,13.4,144,hours,0,0,.,.,0.2049,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5081,12.9,216,hours,0,0,.,.,0.2049,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5081,.,288,hours,0,0,.,.,0.2049,g/dL,3,Hemoglobin,1,0470-2008,Rat,Male
Vinorelbine,5,5081,13.3,360,hours,0,0,.,.,0.2049,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5081,14.3,480,hours,0,0,.,.,0.2049,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5081,14.7,552,hours,0,0,.,.,0.2049,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5082,13.4,-48,hours,0,0,.,.,0.1981,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5082,13.1,72,hours,0,0,.,.,0.1981,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5082,13.3,144,hours,0,0,.,.,0.1981,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5082,13.5,216,hours,0,0,.,.,0.1981,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5082,13.2,288,hours,0,0,.,.,0.1981,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5082,14.6,360,hours,0,0,.,.,0.1981,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5082,14.9,480,hours,0,0,.,.,0.1981,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5082,15.7,552,hours,0,0,.,.,0.1981,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5083,14.3,-48,hours,0,0,.,.,0.187,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5083,14.1,72,hours,0,0,.,.,0.187,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5083,14.1,144,hours,0,0,.,.,0.187,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5083,15.4,216,hours,0,0,.,.,0.187,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5083,14.7,288,hours,0,0,.,.,0.187,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5083,14.8,360,hours,0,0,.,.,0.187,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5083,15.9,480,hours,0,0,.,.,0.187,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5083,15.2,552,hours,0,0,.,.,0.187,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5084,13.2,-48,hours,0,0,.,.,0.186,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5084,13.8,72,hours,0,0,.,.,0.186,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5084,13.7,144,hours,0,0,.,.,0.186,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5084,14.1,216,hours,0,0,.,.,0.186,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5084,13.5,288,hours,0,0,.,.,0.186,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5084,14,360,hours,0,0,.,.,0.186,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5084,15.3,480,hours,0,0,.,.,0.186,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,5,5084,14.4,552,hours,0,0,.,.,0.186,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5085,13.8,-48,hours,0,0,.,.,0.1924,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5085,13.6,24,hours,0,0,.,.,0.1924,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5085,13.7,96,hours,0,0,.,.,0.1924,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5085,14,168,hours,0,0,.,.,0.1924,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5085,13.4,240,hours,0,0,.,.,0.1924,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5085,13.7,312,hours,0,0,.,.,0.1924,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5085,13.3,384,hours,0,0,.,.,0.1924,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5085,15.2,552,hours,0,0,.,.,0.1924,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5086,13,-48,hours,0,0,.,.,0.2124,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5086,12.5,24,hours,0,0,.,.,0.2124,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5086,13.1,96,hours,0,0,.,.,0.2124,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5086,14.3,168,hours,0,0,.,.,0.2124,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5086,13.4,240,hours,0,0,.,.,0.2124,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5086,13.9,312,hours,0,0,.,.,0.2124,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5086,13.7,384,hours,0,0,.,.,0.2124,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5086,15.3,552,hours,0,0,.,.,0.2124,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5087,13.1,-48,hours,0,0,.,.,0.217,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5087,12.9,24,hours,0,0,.,.,0.217,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5087,13.1,96,hours,0,0,.,.,0.217,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5087,13.8,168,hours,0,0,.,.,0.217,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5087,13.2,240,hours,0,0,.,.,0.217,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5087,14.2,312,hours,0,0,.,.,0.217,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5087,14.2,384,hours,0,0,.,.,0.217,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5087,15.2,552,hours,0,0,.,.,0.217,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5088,13.6,-48,hours,0,0,.,.,0.196,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5088,12.8,24,hours,0,0,.,.,0.196,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5088,13.3,96,hours,0,0,.,.,0.196,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5088,13.3,168,hours,0,0,.,.,0.196,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5088,13.3,240,hours,0,0,.,.,0.196,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5088,13.3,312,hours,0,0,.,.,0.196,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5088,15,384,hours,0,0,.,.,0.196,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5088,14.8,552,hours,0,0,.,.,0.196,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5089,14,-48,hours,0,0,.,.,0.206,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5089,14,48,hours,0,0,.,.,0.206,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5089,13.4,120,hours,0,0,.,.,0.206,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5089,14.8,192,hours,0,0,.,.,0.206,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5089,13.9,264,hours,0,0,.,.,0.206,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
Vinorelbine,10,5089,14.1,336,hours,0,0,.,.,0.206,g/dL,3,Hemoglobin,0,0470-2008,Rat,Male
